Serial Number,Title,Organisation,Closing Date,Link
65,[Miscellaneous Civil Works SH Renovation of Toilets in GAGAN Complex  AAI  Bangalore Civil and Electrical],Airports Authority of India||Southern Region - AAI||BANGALORE - AAI||ENGG CIVIL-VOBG - AAI,15-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SpBRXPXS%2FSD%2FNk2gldPO5Kg%3D%3D
66,[DSITC of BHS at Varanasi Airport],Airports Authority of India||CHQ - AAI||Engineering Electrical - AAI,22-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SWO4UflCG9iIUO7P563OYkQ%3D%3D
67,[SITC of LED Lights and Miscellaneous Substation Works at Calicut International Airport],Airports Authority of India||Southern Region - AAI||CALICUT - AAI||ENGG ELECT-VOCL- AAI,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=StCAN7leWnoblAkH49Wr65Q%3D%3D
68,[Design and SITC of online grid connected rooftop solar power plant at different buildings of Dehradun Airport],Airports Authority of India||Western Region - AAI||SURAT - AAI||ENGG ELECT-VASU - AAI,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Scb2rE5GxXcFBtW4dII2siw%3D%3D
69,[Provision of Fire Fighting System and augmentation / re-orientation of water supply system at Bagdogra Airport.],Airports Authority of India||Western Region - AAI||GOA - AAI||ENGG ELECT-VAGO - AAI,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SFRwyl7te0%2FAKy8JkIMVKIg%3D%3D
70,"[License of Snack Bar Counter in SHA at Civil Enclave, Bareilly Airport]",Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||ENGG ELECT-JODHPUR - AAI,10-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SKRkuitoGD07VfDwU1t%2BzeQ%3D%3D
71,"[Re carpeting of Runway at SGRDJI Airport, Amritsar. SH-Electrical works.]",Airports Authority of India||Northern Region - AAI||JAIPUR - AAI||ENGG ELECT-JAIPUR - AAI,26-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SFUa8wrIjXZVojIxSfZETSw%3D%3D
72,[Redesign and Rectification of existing Tensile Canopy at Jabalpur Airport],Airports Authority of India||Western Region - AAI||JABALPUR - AAI||ENGG CIVIL-VAJB - AAI,10-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SlQWTu%2BvBkfRcc%2Ff6D4NIPQ%3D%3D
73,[Providing and Installation of Pre Fabricated Pseudo PUF Toilet Block along with providing and sinking of required bore wells at NSCBI Airport Kolkata],Airports Authority of India||Eastern Region - AAI||KOLKATA AIRPORT - AAI||ENGG CIVIL-VECC - AAI,22-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7qpaLULjtQUioyACJF%2BKNA%3D%3D
74,[License to Operate Money Exchange Counters at Chennai Airport.],Airports Authority of India||Southern Region - AAI||CHENNAI-AIRPORT - AAI||COMMERCIAL-VOMM - AAI,10-Sep-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2FO5%2Fd1W8%2F1Yqc8RVJmqAnA%3D%3D
75,"[Development and Establishment of Hotel cum flight Kitchen through Design, Build, Finance, Operate, Maintain and Transfer (DBFOMT) basis at Jammu Airport, Jammu and Kashmir (UT)]",Airports Authority of India||CHQ - AAI||Engineering Civil - AAI,19-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SA9IL6DPcHnYKGNNusqhkhA%3D%3D
76,[Tender for Baby Care Room facility],Airports Authority of India||Western Region - AAI||SURAT - AAI||COMMERCIAL-VASU - AAI,29-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SyDZ8yfwwrFW7yhI3uUtntA%3D%3D
77,[Procurement and Replacement of LT Cables of A and B Block at RGB New Delhi.],Airports Authority of India||CHQ - AAI||Engineering Electrical - AAI,16-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYVkpXVvDTuSb5T4suGhy%2Bg%3D%3D
78,"[Development and Establishment of Hotel cum flight Kitchen through Design, Build, Finance, Operate, Maintain and Transfer (DBFOMT) basis at Vijayawada Airport (AP).]",Airports Authority of India||CHQ - AAI||Engineering Civil - AAI,18-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SMB2yrr9%2Bbhdr9PEWb4xFcw%3D%3D
79,[Renovation of 06 no. of Residential Quarters in AAI Residential Colony at RHQ NER Guwahati 2025-26 (Phase-I)],Airports Authority of India||North East Region - AAI||RHQ-NER - AAI||ENGG CIVIL-NER - AAI,15-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGvWHgJ%2BqQ80N5HoL3NJIIQ%3D%3D
80,"[Annual Maintenance Contract for Civil Works of Operational area, Non Operational area, Terminal Building, Quarters, CISF Barrack and other areas and premises of  Jorhat Airport, Jorhat for the year 202526]",Airports Authority of India||North East Region - AAI||GUWAHATI - AAI||ENGG CIVIL-VEGT - AAI,13-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S4ZX3ugs6Pus3b0UTDlkN3g%3D%3D
81,[Design Supply Installation Testing and Commissioning of On grid 60 KWp Rooftop Solar Plant at CISF Barrack in AAI Residential Colony M B B Airport Agartala],Airports Authority of India||Northern Region - AAI||LUCKNOW - AAI||ENGG ELECT-LUCKNOW - AAI,13-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SQcxBarlgkakG9HiW9DQS%2FA%3D%3D
82,"[License for Management and Operation of Baby Care Room facility at NITB, NSCBI Airport, Kolkata.]",Airports Authority of India||Eastern Region - AAI||KOLKATA AIRPORT - AAI||COMMERCIAL-VECC - AAI,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=StuavupnW%2FMA5fCcttG6EMA%3D%3D
83,[E-tenders are invited for award of License for General Car Rental Facility at Prayagraj Airport.],Airports Authority of India||Northern Region - AAI||VARANASI - AAI||COMMERCIAL-VARANASI - AAI,11-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVMSjXdVqZttMml3orLePnw%3D%3D
84,"[Miscellaneous works. SH SITC of Cassette  Vertical Split ACs i c allied works at new service block CCR hall, Madurai Airport.]",Airports Authority of India||Southern Region - AAI||RHQ-SR - AAI||ENGG ELECT-SR - AAI,16-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SuHvIuIJO3oyKDMlQR4yZcg%3D%3D
85,[License to Operate Snack Bar in the Ground Floor Security Hold Area of New Terminal Building at Tuticorin Airport],Airports Authority of India||Southern Region - AAI||TUTICORIN - AAI||COMMERCIAL-VOTK - AAI,12-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SzTcG7G%2F5RHXoiIv%2FywE5LQ%3D%3D
86,"[Development and Establishment of Hotel cum flight Kitchen through Design, Build, Finance, Operate, Maintain and Transfer (DBFOMT) basis at Lal Bahadur Shastri International Airport, Varanasi.]",Airports Authority of India||CHQ - AAI||Engineering Civil - AAI,22-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S6cKypCqNBiWWYTVu%2BKZN4g%3D%3D
87,"[NIT for Concession to Supply, Install, Test, Commission SITC and operate Automated Vehicle Parking Management System Collection of Parking Fees and Excess Time Fees Rights at Srinagar International Airport Srinagar]",Airports Authority of India||Northern Region - AAI||SRINAGAR - AAI||COMMERCIAL-SRINAGAR - AAI,12-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SWRYKBbDuM8vvcImT7nTksQ%3D%3D
88,"[ADVERTISING RIGHTS CONCESSION TO DESIGN, DEVELOP, OPERATE, AND MARKET, THE ADVERTISING OPPORTUNITY AT DEHRDAUN AIRPORT]",Airports Authority of India||Northern Region - AAI||DEHRADUN - AAI||COMMERCIAL-DEHRADUN - AAI,13-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SWty2E3ccIX3yP%2FyKZHP8bQ%3D%3D
89,"[Painting and repair of old operational boundary wall   at Kushinagar International Airport, Kushinagar (UP)]",Airports Authority of India||Northern Region - AAI||Kushinagar - AAI||ENGG CIVIL-VEKI-AAI,23-Sep-2025 10:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SUwFL9qIzrdFuLQVm5X6Otg%3D%3D
90,[License to Operate Snack Bar at SHA Airport for short term under stop gap arrangement Belagavi],Airports Authority of India||Southern Region - AAI||RHQ-SR - AAI||COMMERCIAL-SR - AAI,12-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SA9IBh0aM9dfEv787xGv6Dw%3D%3D
91,[Renovation of Toilets in Terminal Building at Shillong Airport Civil and Electrical],Airports Authority of India||Eastern Region - AAI||RHQ-ER - AAI||ENGG CIVIL-ER - AAI,20-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SO0CBjCO1BKq0tTmR%2F%2BxUQw%3D%3D
92,"[Replacement of Roofing Sheet of terminal and ATC tower, retrofitting of Fire station, construction of fire sump and miscellaneous civil works in the operational area and terminal building at Agatti Airport]",Airports Authority of India||Southern Region - AAI||AGATTI - AAI||ENGG ELECT-VOAT - AAI,16-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S16yy3HcE%2F2FY80vSrqT0mg%3D%3D
93,[Improvement of Airconditioning system at IT equipment rooms of T1 and T4 Terminal building at CIA],Airports Authority of India||Southern Region - AAI||RHQ-SR - AAI||ENGG ELECT-SR - AAI,15-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2BFcLc1oMhJlpcCPz11Rw7Q%3D%3D
94,[SITC of 72 KW Rooftop Solar Power Plant with  provision of net metering at Civil Airport Pantnagar.],Airports Authority of India||Northern Region - AAI||PANTNAGAR - AAI||TERMINAL MGMT-PANTNAGAR - AAI,15-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SDmjeKU%2FNrjC30kE1e2LV3g%3D%3D
95,[Annual Maintenance Contract (Civil) 2025-26 for NonOperational area at C. A Porbandar.],Airports Authority of India||Western Region - AAI||RHQ-WR - AAI||ENGG CIVIL-WR - AAI,15-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SeRsIERx7FopGlQHI7JmrJw%3D%3D
96,[NIET for License for Managing and Operating Baby Care Room Facility at Raja Bhoj Airport Bhopal ],Airports Authority of India||Western Region - AAI||RHQ-WR - AAI,15-Sep-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SQBxgxSol7ogdG6LWTE7QNw%3D%3D
97,"[Construction of SubStation and Ancillary Works for New ASR Collocated MSSR at RHQ-SR, Chennai Airport.  SH SITC of Substation Equipments and Associated works.]",Airports Authority of India||North East Region - AAI||JORHAT - AAI||ENGG ELECT-VEJT - AAI,17-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SOeU%2B5NR4KMvyr6OtTTYzag%3D%3D
98,[Misc Works Pune],Airports Authority of India||Western Region - AAI||PUNE - AAI||ENGG CIVIL-VAPO - AAI,15-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYJWSCRcHtUQjUzSvtYngZw%3D%3D
99,[License for Management and Operation of Baby Care Room Facility 02 nos at Purnea Airport],Airports Authority of India||Eastern Region - AAI||RHQ-ER - AAI||COMMERCIAL-ER - AAI,15-Sep-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SxF3QWmTIrQt63GCaM4TutQ%3D%3D
100,[Annual Repair and Maintenance Contract for Residential Colony and CISF Bachelor Accommodation (Civil works) for 2025-27 at Goa Airport],Airports Authority of India||Western Region - AAI||JABALPUR - AAI||ENGG CIVIL-VAJB - AAI,23-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7S83akxN%2FYiF3s7SfmbVcA%3D%3D
101,[License to Operate Cafeteria Outlet at Security Hold Area of Belagavi Airport],Airports Authority of India||Southern Region - AAI||RHQ-SR - AAI||COMMERCIAL-SR - AAI,16-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sth4vkguKg47A%2FgFVOkqrTw%3D%3D
102,[Provision of MS Barricade with MS sheet and Concertina Coil at the Collapsed portion of the Operational area Boundary Wall at Aligarh Airport],Airports Authority of India||Northern Region - AAI||DEHRADUN - AAI,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sw%2B9cGYHYxTrwlm%2FuaDiKRQ%3D%3D
103,"[Provision of standby cable for Pump House, CISF Barrack and MT /Fire station building at Dimapur Airport]",Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||ENGG ELECT-JODHPUR - AAI,18-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Suxj8iLucJdtjsy335jkvkw%3D%3D
104,"[Design, Supply, Installation, Testing and  Commissioning of  9KW ON GRID Connection  roof Top Solar Plant at Tezpur Airport ]",Airports Authority of India||North East Region - AAI||RHQ-NER - AAI||ENGG ELECT-NER - AAI,17-Sep-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SnH1EUFDniYhVaOHDLMAuSA%3D%3D
105,"[Provision of Apron flood lighting, perimeter Security lighting, Boom Barrier and allied works etc at Agra Airport]",Airports Authority of India||Northern Region - AAI||AGRA - AAI,19-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SKnH0%2Bxvl0m%2F8FN2S074UjA%3D%3D
106,[Provision of Runway End Turn pad Light and replacement of runway and taxiway sign boards including other associated work at Vadodara Airport],Airports Authority of India||Western Region - AAI||VADODARA - AAI||ENGG ELECT-VABO - AAI,01-Oct-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Ssgaj5qL7KUV2lzF8Q4MiLQ%3D%3D
107,"[AMC of Horticulture features at  RHQ (NATS) , DATS, Kendriya Vidyalaya, CATFM Complex, Transit Guest House in New Delhi for the year 2025-2026]",Airports Authority of India||Northern Region - AAI||RHQ-NR - AAI||ENGG CIVIL-NR - AAI,22-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2Bt3Wi6Sp3KDMS7mbNim2Mw%3D%3D
108,[Replacement of power cable and LT panel of perimeter light including provision of power supply to watch tower at Dimapur Airport.],Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||ENGG ELECT-JODHPUR - AAI,20-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SicCX5uG3W02Jf%2F8Azy%2BfYg%3D%3D
109,"[AMC of Horticulture features at  RHQ , FTC, Gagan Complex Nangloi in NCR for the year 2025-2026]",Airports Authority of India||North East Region - AAI||GUWAHATI - AAI||ENGG CIVIL-VEGT - AAI,23-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sj8b0TVNPQa5K7EFo6uOCiA%3D%3D
110,[License for Operating Snack Bar in International SHA at Bagdogra Airport],Airports Authority of India||Eastern Region - AAI||BAGDOGRA - AAI||COMMERCIAL-VEBD - AAI,18-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SdX0lv2Xj9C%2Bi2TGcJR%2BaBw%3D%3D
111,"[CONCESSION TO DESIGN, FIT-OUT, FINANCE, DEVELOP, MARKET, OPERATE, MAINTAIN AND MANAGE THE FOOD AND BEVERAGE OUTLETS AT KBR AIRPORT LEH]",Airports Authority of India||Northern Region - AAI||LEH - AAI||COMMERCIAL-LEH - AAI,19-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SUHzJWfZcUS%2B3UHWN83KwhQ%3D%3D
112,"[Provision for the works for compliance of the observation by Aviation Safety at Katihar. Sub head- Rectification or repair of HT panel, AVR and provision of AVR cum Transformer and its associated works at Katihar MSSR station.]",Airports Authority of India||Western Region - AAI||GOA - AAI||ENGG ELECT-VAGO - AAI,23-Sep-2025 10:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SLk9Y7yHCuRNZD9be4e0AVg%3D%3D
113,[License for Operating Retail Apparel Outlet in the Security Hold Area of New Terminal Building at Tuticorin Airport],Airports Authority of India||Southern Region - AAI||TUTICORIN - AAI||COMMERCIAL-VOTK - AAI,18-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYRPi4kddBJYLRvAVpdiM2w%3D%3D
114,[License for Operating Convenience Retail Outlet in the Security Hold Area of New Terminal Building at Tuticorin Airport],Airports Authority of India||Southern Region - AAI||TUTICORIN - AAI||COMMERCIAL-VOTK - AAI,18-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGA1t5GyfV%2F%2BzAM%2Bmk%2F11wg%3D%3D
